01,Adrar,01,Adrar,013,Ouled Ahmed Timmi,
01,Adrar,01,Adrar,001,Adrar,
01,Adrar,02,Aoulef,022,Timekten,
01,Adrar,02,Aoulef,026,Tit, 
01,Adrar,02,Aoulef,002,Akabli,
01,Adrar,02,Aoulef,004,Aoulef,
01,Adrar,03,Fenoughil,009,Fenoughil,
01,Adrar,03,Fenoughil,021,Tamest,
01,Adrar,03,Fenoughil,020,Tamantit,
01,Adrar,04,Reggane,016,Reggane,
01,Adrar,04,Reggane,017,Sali,
01,Adrar,05,Tsabit,018,Sebaa,
01,Adrar,05,Tsabit,027,Tsabit,
01,Adrar,06,Zaouiat Kounta,010,In Zghmir,
01,Adrar,06,Zaouiat Kounta,028,Zaouiet Kounta,
02,Chlef,01,Abou El Hassane,060,Talassa,
02,Chlef,01,Abou El Hassane,059,Tadjena,
02,Chlef,01,Abou El Hassane,029,Abou El Hassane,
02,Chlef,02,Ain Merane,030,Ain Merane,
02,Chlef,02,Ain Merane,045,Herenfa,
02,Chlef,03,Beni Haoua,037,Breira,
02,Chlef,03,Beni Haoua,033,Beni Haoua,
02,Chlef,03,Beni Haoua,049,Oued Goussine,
02,Chlef,04,Boukadir,035,Boukadir,
02,Chlef,04,Boukadir,050,Oued Sly,
02,Chlef,04,Boukadir,058,Sobha,
02,Chlef,05,Chlef,039,Chlef,
02,Chlef,05,Chlef,054,Oum Drou,
02,Chlef,05,Chlef,055,Sendjas,
02,Chlef,06,El Karimia,032,Beni  Bouattab,
02,Chlef,06,El Karimia,042,El Karimia,
02,Chlef,06,El Karimia,044,Harchoun,
02,Chlef,07,El Marsa,043,El Marsa,
02,Chlef,07,El Marsa,047,Moussadek,
02,Chlef,08,Oued Fodda,051,Ouled Abbes,
02,Chlef,08,Oued Fodda,048,Oued Fodda,
02,Chlef,08,Oued Fodda,034,Beni Rached,
02,Chlef,09,Ouled Ben Abdelkader,041,El Hadjadj,
02,Chlef,09,Ouled Ben Abdelkader,052,Ouled Ben Abdelkader,
02,Chlef,10,Ouled Fares,038,Chettia,
02,Chlef,10,Ouled Fares,053,Ouled Fares,
02,Chlef,10,Ouled Fares,046,Labiod Medjadja,
02,Chlef,11,Taougrit,061,Taougrit,
02,Chlef,11,Taougrit,040,Dahra,
02,Chlef,12,Tenes,056,Sidi Abderrahmane,
02,Chlef,12,Tenes,057,Sidi Akkacha,
02,Chlef,12,Tenes,062,Tenes,
02,Chlef,13,Zeboudja,063,Zeboudja,
02,Chlef,13,Zeboudja,036,Bouzeghaia,
02,Chlef,13,Zeboudja,031,Benairia,
03,Laghouat,01,Aflou,082,Sebgag,
03,Laghouat,01,Aflou,083,Sidi Bouzid,
03,Laghouat,01,Aflou,064,Aflou,
03,Laghouat,02,Ain Madhi,085,Tadjemout,
03,Laghouat,02,Ain Madhi,086,Tadjrouna,
03,Laghouat,02,Ain Madhi,065,Ain Madhi,
03,Laghouat,02,Ain Madhi,072,El Haouaita,
03,Laghouat,02,Ain Madhi,077,Kheneg,
03,Laghouat,03,Brida,069,Brida,
03,Laghouat,03,Brida,074,Hadj Mechri,
03,Laghouat,03,Brida,087,Taouiala,
03,Laghouat,04,El Ghicha,071,El Ghicha,
03,Laghouat,05,Gueltat Sidi Saad,067,El Beidha,
03,Laghouat,05,Gueltat Sidi Saad,073,Gueltat Sidi Saad,
03,Laghouat,05,Gueltat Sidi Saad,066,Ain Sidi Ali,
03,Laghouat,06,Hassi R'mel,075,Hassi Delaa,
03,Laghouat,06,Hassi R'mel,076,Hassi R'mel,
03,Laghouat,07,Ksar El Hirane,078,Ksar El Hirane,
03,Laghouat,07,Ksar El Hirane,068,Benacer Benchohra,
03,Laghouat,08,Laghouat,079,Laghouat,
03,Laghouat,09,Oued Morra,080,Oued Morra,
03,Laghouat,09,Oued Morra,081,Oued M'zi,
03,Laghouat,10,Sidi Makhlouf,070,El Assafia,
03,Laghouat,10,Sidi Makhlouf,084,Sidi Makhlouf,
04,Oum El Bouaghi,01,Ain Babouche,088,Ain Babouche,
04,Oum El Bouaghi,01,Ain Babouche,090,Ain Diss,
04,Oum El Bouaghi,02,Ain Beida,089,Ain Beida,
04,Oum El Bouaghi,02,Ain Beida,096,Berriche,
04,Oum El Bouaghi,02,Ain Beida,116,Zorg,
04,Oum El Bouaghi,03,Ain Fekroun,102,El Fedjoudj Boughrara Sa,
04,Oum El Bouaghi,03,Ain Fekroun,091,Ain Fekroun,
04,Oum El Bouaghi,04,Ain Kercha,092,Ain Kercha,
04,Oum El Bouaghi,04,Ain Kercha,103,El Harmilia,
04,Oum El Bouaghi,04,Ain Kercha,105,Hanchir Toumghani,
04,Oum El Bouaghi,05,Ain M'lila,093,Ain M'lila,
04,Oum El Bouaghi,05,Ain M'lila,109,Ouled Gacem,
04,Oum El Bouaghi,05,Ain M'lila,110,Ouled Hamla,
04,Oum El Bouaghi,06,Dhalaa,098,Dhalaa,
04,Oum El Bouaghi,06,Dhalaa,101,El Djazia,
04,Oum El Bouaghi,07,F'kirina,104,Fkirina,
04,Oum El Bouaghi,07,F'kirina,108,Oued Nini,
04,Oum El Bouaghi,08,Ksar Sbahi,106,Ksar Sbahi,
04,Oum El Bouaghi,09,Meskiana,113,Rahia,
04,Oum El Bouaghi,09,Meskiana,107,Meskiana,
04,Oum El Bouaghi,09,Meskiana,100,El Belala,
04,Oum El Bouaghi,09,Meskiana,095,Behir Chergui,
04,Oum El Bouaghi,10,Oum El Bouaghi,112,Oum El Bouaghi,
04,Oum El Bouaghi,10,Oum El Bouaghi,094,Ain Zitounm,
04,Oum El Bouaghi,11,Sigus,099,El Amiria,
04,Oum El Bouaghi,11,Sigus,114,Sigus,
04,Oum El Bouaghi,12,Souk Naamane,115,Souk Naamane,
04,Oum El Bouaghi,12,Souk Naamane,111,Ouled Zouai,
04,Oum El Bouaghi,12,Souk Naamane,097,Bir Chouhada,
05,Batna,01,Ain Djasser,117,Ain Djasser,
05,Batna,01,Ain Djasser,134,El Hassi,
05,Batna,02,Ain Touta,150,Maafa,
05,Batna,02,Ain Touta,118,Ain Touta,
05,Batna,02,Ain Touta,124,Beni Foudhala El Hakania,
05,Batna,02,Ain Touta,158,Ouled Aouf,
05,Batna,03,Arris,120,Arris,
05,Batna,03,Arris,173,Tighanimine,
05,Batna,04,Barika,122,Barika,
05,Batna,04,Barika,125,Bitam,
05,Batna,04,Barika,149,M Doukal,
05,Batna,05,Batna,123,Batna,
05,Batna,05,Batna,136,Fesdis,
05,Batna,05,Batna,154,Oued Chaaba,
05,Batna,06,Bouzina,129,Bouzina,
05,Batna,06,Bouzina,146,Larbaa,
05,Batna,07,Chemora,126,Boulhilat,
05,Batna,07,Chemora,130,Chemora,
05,Batna,08,Djezzar,121,Azil Abedelkader,
05,Batna,08,Djezzar,133,Djezzar,
05,Batna,08,Djezzar,157,Ouled Ammar,
05,Batna,09,El Madher,119,Ain Yagout,
05,Batna,09,El Madher,128,Boumia,
